CM-DEPARTMENT OF COMMERCE,160300
ST-DEPARTMENT OF STATE,73510
HS-DEPARTMENT OF HOMELAND SECURITY,55973.34
TR-DEPARTMENT OF THE TREASURY,51270
HS-DEPARTMENT OF HOMELAND SECURITY,80481
VA-DEPARTMENT OF VETERANS AFFAIRS,93293
VA-DEPARTMENT OF VETERANS AFFAIRS,29849
DJ-DEPARTMENT OF JUSTICE,160200
VA-DEPARTMENT OF VETERANS AFFAIRS,95704
TD-DEPARTMENT OF TRANSPORTATION,176732
VA-DEPARTMENT OF VETERANS AFFAIRS,61374
VA-DEPARTMENT OF VETERANS AFFAIRS,49956
PU-PEACE CORPS,147970
VA-DEPARTMENT OF VETERANS AFFAIRS,194680
GS-GENERAL SERVICES ADMINISTRATION,84320
IN-DEPARTMENT OF THE INTERIOR,141987
HS-DEPARTMENT OF HOMELAND SECURITY,75747
IN-DEPARTMENT OF THE INTERIOR,79996
SZ-SOCIAL SECURITY ADMINISTRATION,41864
AG-DEPARTMENT OF AGRICULTURE,50600
VA-DEPARTMENT OF VETERANS AFFAIRS,87258
NN-NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,160300
TR-DEPARTMENT OF THE TREASURY,101067
VA-DEPARTMENT OF VETERANS AFFAIRS,36560
VA-DEPARTMENT OF VETERANS AFFAIRS,90059
IN-DEPARTMENT OF THE INTERIOR,52043
VA-DEPARTMENT OF VETERANS AFFAIRS,53863
TD-DEPARTMENT OF TRANSPORTATION,105255
AG-DEPARTMENT OF AGRICULTURE,85215
TD-DEPARTMENT OF TRANSPORTATION,91150
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,109245
TD-DEPARTMENT OF TRANSPORTATION,171918
TD-DEPARTMENT OF TRANSPORTATION,120170
ST-DEPARTMENT OF STATE,77834
DJ-DEPARTMENT OF JUSTICE,97721
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,203387
VA-DEPARTMENT OF VETERANS AFFAIRS,51270
AG-DEPARTMENT OF AGRICULTURE,63654
GS-GENERAL SERVICES ADMINISTRATION,109765
TR-DEPARTMENT OF THE TREASURY,56976
AG-DEPARTMENT OF AGRICULTURE,39440
VA-DEPARTMENT OF VETERANS AFFAIRS,80336
DL-DEPARTMENT OF LABOR,153702
TR-DEPARTMENT OF THE TREASURY,62542
VA-DEPARTMENT OF VETERANS AFFAIRS,104150
TR-DEPARTMENT OF THE TREASURY,56976
EP-ENVIRONMENTAL PROTECTION AGENCY,101694
VA-DEPARTMENT OF VETERANS AFFAIRS,70546
CT-COMMODITY FUTURES TRADING COMMISSION,143146
ST-DEPARTMENT OF STATE,128082
AG-DEPARTMENT OF AGRICULTURE,73510
HS-DEPARTMENT OF HOMELAND SECURITY,145162
VA-DEPARTMENT OF VETERANS AFFAIRS,101042
VA-DEPARTMENT OF VETERANS AFFAIRS,54734
AG-DEPARTMENT OF AGRICULTURE,77744
VA-DEPARTMENT OF VETERANS AFFAIRS,101476
AG-DEPARTMENT OF AGRICULTURE,32318
AG-DEPARTMENT OF AGRICULTURE,85215
TD-DEPARTMENT OF TRANSPORTATION,129579
AG-DEPARTMENT OF AGRICULTURE,55495
VA-DEPARTMENT OF VETERANS AFFAIRS,69672
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,132352
CM-DEPARTMENT OF COMMERCE,128000
TD-DEPARTMENT OF TRANSPORTATION,100359
HS-DEPARTMENT OF HOMELAND SECURITY,84204
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,154207
TD-DEPARTMENT OF TRANSPORTATION,78311
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,137926
TR-DEPARTMENT OF THE TREASURY,51722
NU-NUCLEAR REGULATORY COMMISSION,45630
TR-DEPARTMENT OF THE TREASURY,64329
DJ-DEPARTMENT OF JUSTICE,157237
TD-DEPARTMENT OF TRANSPORTATION,60064
IN-DEPARTMENT OF THE INTERIOR,49545.38
VA-DEPARTMENT OF VETERANS AFFAIRS,77391
EP-ENVIRONMENTAL PROTECTION AGENCY,120187
VA-DEPARTMENT OF VETERANS AFFAIRS,104777
TD-DEPARTMENT OF TRANSPORTATION,66441
HS-DEPARTMENT OF HOMELAND SECURITY,35239
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,141244
VA-DEPARTMENT OF VETERANS AFFAIRS,286835
TR-DEPARTMENT OF THE TREASURY,62542
HS-DEPARTMENT OF HOMELAND SECURITY,34560
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,157971
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,230296
AG-DEPARTMENT OF AGRICULTURE,37941
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,78209
TR-DEPARTMENT OF THE TREASURY,59037
VA-DEPARTMENT OF VETERANS AFFAIRS,72828
CU-NATIONAL CREDIT UNION ADMINISTRATION,168210
EP-ENVIRONMENTAL PROTECTION AGENCY,133168
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,64862
TR-DEPARTMENT OF THE TREASURY,39440
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,108133
HS-DEPARTMENT OF HOMELAND SECURITY,40367
SK-CONSUMER PRODUCT SAFETY COMMISSION,101067
VA-DEPARTMENT OF VETERANS AFFAIRS,70937.13
ST-DEPARTMENT OF STATE,73510
ED-DEPARTMENT OF EDUCATION,104433
VA-DEPARTMENT OF VETERANS AFFAIRS,56976
HS-DEPARTMENT OF HOMELAND SECURITY,82848
NL-NATIONAL LABOR RELATIONS BOARD,98612
EP-ENVIRONMENTAL PROTECTION AGENCY,102324
TD-DEPARTMENT OF TRANSPORTATION,183925
FD-FEDERAL DEPOSIT INSURANCE CORPORATION,144920
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,123406
DJ-DEPARTMENT OF JUSTICE,114943
VA-DEPARTMENT OF VETERANS AFFAIRS,83241
AG-DEPARTMENT OF AGRICULTURE,69120
VA-DEPARTMENT OF VETERANS AFFAIRS,49442
HS-DEPARTMENT OF HOMELAND SECURITY,100206
VA-DEPARTMENT OF VETERANS AFFAIRS,129170
DJ-DEPARTMENT OF JUSTICE,83667.83
TR-DEPARTMENT OF THE TREASURY,55007
AG-DEPARTMENT OF AGRICULTURE,67145
VA-DEPARTMENT OF VETERANS AFFAIRS,51270
TR-DEPARTMENT OF THE TREASURY,183151
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,109781
AG-DEPARTMENT OF AGRICULTURE,64329
TD-DEPARTMENT OF TRANSPORTATION,185100
EP-ENVIRONMENTAL PROTECTION AGENCY,130325
TR-DEPARTMENT OF THE TREASURY,63095
VA-DEPARTMENT OF VETERANS AFFAIRS,90701
DJ-DEPARTMENT OF JUSTICE,120187
VA-DEPARTMENT OF VETERANS AFFAIRS,80481
HS-DEPARTMENT OF HOMELAND SECURITY,124811
TR-DEPARTMENT OF THE TREASURY,104777
VA-DEPARTMENT OF VETERANS AFFAIRS,29447.57
DJ-DEPARTMENT OF JUSTICE,160200
DJ-DEPARTMENT OF JUSTICE,112472
GS-GENERAL SERVICES ADMINISTRATION,114424
CM-DEPARTMENT OF COMMERCE,170400
AG-DEPARTMENT OF AGRICULTURE,63196
AG-DEPARTMENT OF AGRICULTURE,84320
VA-DEPARTMENT OF VETERANS AFFAIRS,64329
IN-DEPARTMENT OF THE INTERIOR,79740
VA-DEPARTMENT OF VETERANS AFFAIRS,116146
HS-DEPARTMENT OF HOMELAND SECURITY,106849
VA-DEPARTMENT OF VETERANS AFFAIRS,59250
AG-DEPARTMENT OF AGRICULTURE,49374
TR-DEPARTMENT OF THE TREASURY,42898
DJ-DEPARTMENT OF JUSTICE,85238
TR-DEPARTMENT OF THE TREASURY,63095
SM-SMITHSONIAN INSTITUTION,95570
TR-DEPARTMENT OF THE TREASURY,107859
HS-DEPARTMENT OF HOMELAND SECURITY,141374
VA-DEPARTMENT OF VETERANS AFFAIRS,73380
VA-DEPARTMENT OF VETERANS AFFAIRS,63095
TR-DEPARTMENT OF THE TREASURY,63095
EP-ENVIRONMENTAL PROTECTION AGENCY,119794
VA-DEPARTMENT OF VETERANS AFFAIRS,54664
DJ-DEPARTMENT OF JUSTICE,104150
PU-PEACE CORPS,127640
AG-DEPARTMENT OF AGRICULTURE,108887
HS-DEPARTMENT OF HOMELAND SECURITY,67076.18
HS-DEPARTMENT OF HOMELAND SECURITY,75627
VA-DEPARTMENT OF VETERANS AFFAIRS,53435
AG-DEPARTMENT OF AGRICULTURE,73380
VA-DEPARTMENT OF VETERANS AFFAIRS,79232
TR-DEPARTMENT OF THE TREASURY,35841
TR-DEPARTMENT OF THE TREASURY,114023
SZ-SOCIAL SECURITY ADMINISTRATION,95217
VA-DEPARTMENT OF VETERANS AFFAIRS,44077.44
HS-DEPARTMENT OF HOMELAND SECURITY,36025
HS-DEPARTMENT OF HOMELAND SECURITY,39685
VA-DEPARTMENT OF VETERANS AFFAIRS,37225
TR-DEPARTMENT OF THE TREASURY,56976
HS-DEPARTMENT OF HOMELAND SECURITY,36249
VA-DEPARTMENT OF VETERANS AFFAIRS,46060.09
VA-DEPARTMENT OF VETERANS AFFAIRS,44470
ST-DEPARTMENT OF STATE,137926
TD-DEPARTMENT OF TRANSPORTATION,120187
HS-DEPARTMENT OF HOMELAND SECURITY,65170
VA-DEPARTMENT OF VETERANS AFFAIRS,53925
ED-DEPARTMENT OF EDUCATION,107505
ST-DEPARTMENT OF STATE,92445
CU-NATIONAL CREDIT UNION ADMINISTRATION,138342
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,136622
EP-ENVIRONMENTAL PROTECTION AGENCY,126983
HS-DEPARTMENT OF HOMELAND SECURITY,73380
VA-DEPARTMENT OF VETERANS AFFAIRS,56976
DJ-DEPARTMENT OF JUSTICE,96171
AG-DEPARTMENT OF AGRICULTURE,45371
DJ-DEPARTMENT OF JUSTICE,62820
HS-DEPARTMENT OF HOMELAND SECURITY,53320
TR-DEPARTMENT OF THE TREASURY,93293
DJ-DEPARTMENT OF JUSTICE,87350
VA-DEPARTMENT OF VETERANS AFFAIRS,46831
VA-DEPARTMENT OF VETERANS AFFAIRS,34472
HS-DEPARTMENT OF HOMELAND SECURITY,52446
HU-DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,101335
IN-DEPARTMENT OF THE INTERIOR,104150
CM-DEPARTMENT OF COMMERCE,132352
VA-DEPARTMENT OF VETERANS AFFAIRS,69688
AG-DEPARTMENT OF AGRICULTURE,84320
HS-DEPARTMENT OF HOMELAND SECURITY,86208
HE-DEPARTMENT OF HEALTH AND HUMAN SERVICES,100736
CM-DEPARTMENT OF COMMERCE,95713
VA-DEPARTMENT OF VETERANS AFFAIRS,46705
HS-DEPARTMENT OF HOMELAND SECURITY,36988
HS-DEPARTMENT OF HOMELAND SECURITY,58227.3
TD-DEPARTMENT OF TRANSPORTATION,97575
TR-DEPARTMENT OF THE TREASURY,118188
HS-DEPARTMENT OF HOMELAND SECURITY,88110
VA-DEPARTMENT OF VETERANS AFFAIRS,38609.5
NQ-NATIONAL ARCHIVES AND RECORDS ADMINISTRATION,77490
IN-DEPARTMENT OF THE INTERIOR,117374
SZ-SOCIAL SECURITY ADMINISTRATION,73270
DL-DEPARTMENT OF LABOR,93293
DL-DEPARTMENT OF LABOR,71099
CM-DEPARTMENT OF COMMERCE,31624
TR-DEPARTMENT OF THE TREASURY,66115
EP-ENVIRONMENTAL PROTECTION AGENCY,120187
SZ-SOCIAL SECURITY ADMINISTRATION,160204
SZ-SOCIAL SECURITY ADMINISTRATION,110941
HS-DEPARTMENT OF HOMELAND SECURITY,117105
VA-DEPARTMENT OF VETERANS AFFAIRS,113091
DJ-DEPARTMENT OF JUSTICE,120187
IN-DEPARTMENT OF THE INTERIOR,75747
DJ-DEPARTMENT OF JUSTICE,60586
VA-DEPARTMENT OF VETERANS AFFAIRS,73380
HS-DEPARTMENT OF HOMELAND SECURITY,104433
HS-DEPARTMENT OF HOMELAND SECURITY,42314
VA-DEPARTMENT OF VETERANS AFFAIRS,48211
